date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:34:10	257/257	---MCZ	200	added ('OK')	text/plain	etag:%22212-60c77eada7bf2-gzip%22	https://www.exportersindia.com/robots.txt		(from )
12:34:11	328500/328500	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:10%20GMT	https://www.exportersindia.com/	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/index.html	(from )
12:34:12	1150/1150	---MCZ	200	added ('OK')	image/vnd.microsoft.icon	etag:%2247e-53be4631d4c40-gzip%22	https://www.exportersindia.com/favicon.ico	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/favicon.ico	(from https://www.exportersindia.com/)
12:34:12	12702/12702	---M-Z	200	added ('OK')	text/css	etag:%22319e-611f750bb30e5-gzip%22	https://static.exportersindia.com/css/header-footer.css?v=5	C:/Users/deepa/Desktop/export_project/static.exportersindia.com/css/header-footerae52.css	(from https://www.exportersindia.com/)
12:34:13	28637/28637	---M-Z	200	added ('OK')	text/css	etag:%226fdd-60df2cbef5ab7-gzip%22	https://css.exportersindia.com/css/index.css?v=5	C:/Users/deepa/Desktop/export_project/css.exportersindia.com/css/indexae52.css	(from https://www.exportersindia.com/)
12:34:14	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2028%20Apr%202024%2007:04:13%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/deepa/Desktop/export_project/www.googletagmanager.com/gtm.35445.delayed	(from https://www.exportersindia.com/)
12:34:15	97929/97929	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:14%20GMT	https://www.exportersindia.com/register-business-online?joinfree=header	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/register-business-online079f.html	(from https://www.exportersindia.com/)
12:34:16	55079/55079	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:15%20GMT	https://www.exportersindia.com/post-buy-requirement.php	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/post-buy-requirement.html	(from https://www.exportersindia.com/)
12:34:17	44866/44866	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:15%20GMT	https://www.exportersindia.com/b2b-marketplace.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/b2b-marketplace.html	(from https://www.exportersindia.com/)
12:34:17	87807/87807	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:15%20GMT	https://www.exportersindia.com/industry/	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/industry/index.html	(from https://www.exportersindia.com/)
12:34:17	79545/79545	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:16%20GMT	https://www.exportersindia.com/manufacturers/	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/manufacturers/index.html	(from https://www.exportersindia.com/)
12:34:18	10835/10835	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:17%20GMT	https://www.exportersindia.com/help/buyer_faq.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/help/buyer_faq.html	(from https://www.exportersindia.com/)
12:34:18	97938/97938	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:17%20GMT	https://www.exportersindia.com/register-business-online?joinfree=sellurprdtshead	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/register-business-online96b5.html	(from https://www.exportersindia.com/)
12:34:19	17967/17967	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:18%20GMT	https://www.exportersindia.com/help/seller_faq.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/help/seller_faq.html	(from https://www.exportersindia.com/)
12:34:19	94149/94149	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:18%20GMT	https://www.exportersindia.com/buyers/	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/buyers/index.html	(from https://www.exportersindia.com/)
12:34:20	54980/54980	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:19%20GMT	https://www.exportersindia.com/feedback.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/feedback.html	(from https://www.exportersindia.com/)
12:34:21	95686/95686	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:20%20GMT	https://www.exportersindia.com/complaint.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/complaint.html	(from https://www.exportersindia.com/)
12:34:21	69387/69387	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:20%20GMT	https://www.exportersindia.com/search.php	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/search.html	(from https://www.exportersindia.com/)
12:34:22	72686/72686	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:21%20GMT	https://www.exportersindia.com/advertise/	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/advertise/index.html	(from https://www.exportersindia.com/)
12:34:22	108461/108461	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:21%20GMT	https://www.exportersindia.com/industry/home-supplies.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/industry/home-supplies.html	(from https://www.exportersindia.com/)
12:34:22	468303/468303	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:21%20GMT	https://www.exportersindia.com/indian-manufacturers/dinnerware-tableware.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/dinnerware-tableware.html	(from https://www.exportersindia.com/)
12:34:23	428355/428355	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:22%20GMT	https://www.exportersindia.com/indian-suppliers/casserole.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/casserole.html	(from https://www.exportersindia.com/)
12:34:24	314103/314103	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:23%20GMT	https://www.exportersindia.com/indian-suppliers/casserole-set.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/casserole-set.html	(from https://www.exportersindia.com/)
12:34:25	394124/394124	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:23%20GMT	https://www.exportersindia.com/indian-suppliers/hot-case.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/hot-case.html	(from https://www.exportersindia.com/)
12:34:26	308276/308276	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:24%20GMT	https://www.exportersindia.com/indian-suppliers/stainless-steel-dinner-set.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/stainless-steel-dinner-set.html	(from https://www.exportersindia.com/)
12:34:27	298942/298942	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:26%20GMT	https://www.exportersindia.com/indian-manufacturers/incense-incensory.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/incense-incensory.html	(from https://www.exportersindia.com/)
12:34:28	431736/431736	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:26%20GMT	https://www.exportersindia.com/indian-suppliers/camphor.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/camphor.html	(from https://www.exportersindia.com/)
12:34:28	640337/640337	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:27%20GMT	https://www.exportersindia.com/indian-suppliers/incense-sticks.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/incense-sticks.html	(from https://www.exportersindia.com/)
12:34:29	357349/357349	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:27%20GMT	https://www.exportersindia.com/indian-suppliers/shankh.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/shankh.html	(from https://www.exportersindia.com/)
12:34:30	174380/174380	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:29%20GMT	https://www.exportersindia.com/indian-suppliers/hanuman-kavach.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/hanuman-kavach.html	(from https://www.exportersindia.com/)
12:34:31	299787/299787	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:30%20GMT	https://www.exportersindia.com/indian-manufacturers/bags.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/bags.html	(from https://www.exportersindia.com/)
12:34:32	536730/536730	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:30%20GMT	https://www.exportersindia.com/indian-suppliers/laptop-bags.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/laptop-bags.html	(from https://www.exportersindia.com/)
12:34:33	466566/466566	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:31%20GMT	https://www.exportersindia.com/indian-suppliers/backpacks.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/backpacks.html	(from https://www.exportersindia.com/)
12:34:33	456174/456174	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:32%20GMT	https://www.exportersindia.com/indian-suppliers/luggage-bags.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/luggage-bags.html	(from https://www.exportersindia.com/)
12:34:35	301881/301881	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:33%20GMT	https://www.exportersindia.com/indian-suppliers/suitcase.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/suitcase.html	(from https://www.exportersindia.com/)
12:34:36	334636/334636	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:34%20GMT	https://www.exportersindia.com/indian-suppliers/trekking-bag.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/trekking-bag.html	(from https://www.exportersindia.com/)
12:34:37	369883/369883	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:36%20GMT	https://www.exportersindia.com/indian-suppliers/briefcases.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/briefcases.html	(from https://www.exportersindia.com/)
12:34:37	134335/134335	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:36%20GMT	https://www.exportersindia.com/indian-manufacturers/cleaning-supplies.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/cleaning-supplies.html	(from https://www.exportersindia.com/)
12:34:38	302400/302400	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:37%20GMT	https://www.exportersindia.com/indian-suppliers/squeegees.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/squeegees.html	(from https://www.exportersindia.com/)
12:34:39	252531/252531	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:37%20GMT	https://www.exportersindia.com/indian-suppliers/white-phenyl-compound.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/white-phenyl-compound.html	(from https://www.exportersindia.com/)
12:34:40	86784/86784	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:39%20GMT	https://www.exportersindia.com/indian-suppliers/white-scrubbing-pad.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/white-scrubbing-pad.html	(from https://www.exportersindia.com/)
12:34:41	100155/100155	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:40%20GMT	https://www.exportersindia.com/indian-suppliers/vacuum-purifier.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/vacuum-purifier.html	(from https://www.exportersindia.com/)
12:34:42	311325/311325	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:40%20GMT	https://www.exportersindia.com/indian-suppliers/washing-brushes.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/washing-brushes.html	(from https://www.exportersindia.com/)
12:34:43	286266/286266	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:42%20GMT	https://www.exportersindia.com/indian-manufacturers/soaps-detergents.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/soaps-detergents.html	(from https://www.exportersindia.com/)
12:34:44	286745/286745	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:42%20GMT	https://www.exportersindia.com/indian-suppliers/sodium-bicarbonate.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/sodium-bicarbonate.html	(from https://www.exportersindia.com/)
12:34:45	282604/282604	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:43%20GMT	https://www.exportersindia.com/indian-suppliers/soda-ash.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/soda-ash.html	(from https://www.exportersindia.com/)
12:34:49	325872/325872	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:44%20GMT	https://www.exportersindia.com/indian-suppliers/sodium-sulphate.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/sodium-sulphate.html	(from https://www.exportersindia.com/)
12:34:49	470471/470471	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:48%20GMT	https://www.exportersindia.com/indian-suppliers/detergent.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/detergent.html	(from https://www.exportersindia.com/)
12:34:50	467723/467723	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:48%20GMT	https://www.exportersindia.com/indian-suppliers/detergent-powder.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/detergent-powder.html	(from https://www.exportersindia.com/)
12:34:51	94773/94773	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:50%20GMT	https://www.exportersindia.com/indian-suppliers/castile-soap.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/castile-soap.html	(from https://www.exportersindia.com/)
12:34:52	253639/253639	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:51%20GMT	https://www.exportersindia.com/indian-manufacturers/baby-products.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/baby-products.html	(from https://www.exportersindia.com/)
12:34:53	260430/260430	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:51%20GMT	https://www.exportersindia.com/indian-suppliers/bio-oil.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/bio-oil.html	(from https://www.exportersindia.com/)
12:34:54	321187/321187	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:53%20GMT	https://www.exportersindia.com/indian-suppliers/baby-carrier.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/baby-carrier.html	(from https://www.exportersindia.com/)
12:34:58	222988/222988	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:53%20GMT	https://www.exportersindia.com/indian-suppliers/baby-bath-tub.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/baby-bath-tub.html	(from https://www.exportersindia.com/)
12:34:59	391363/391363	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:57%20GMT	https://www.exportersindia.com/indian-suppliers/baby-cradle.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/baby-cradle.html	(from https://www.exportersindia.com/)
12:35:00	488794/488794	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:58%20GMT	https://www.exportersindia.com/indian-suppliers/diaper.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/diaper.html	(from https://www.exportersindia.com/)
12:35:01	422857/422857	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:04:59%20GMT	https://www.exportersindia.com/indian-suppliers/baby-diapers.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/baby-diapers.html	(from https://www.exportersindia.com/)
12:35:02	247090/247090	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:01%20GMT	https://www.exportersindia.com/indian-manufacturers/smoking-accessories.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/smoking-accessories.html	(from https://www.exportersindia.com/)
12:35:03	417259/417259	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:01%20GMT	https://www.exportersindia.com/indian-suppliers/lighters.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/lighters.html	(from https://www.exportersindia.com/)
12:35:04	302583/302583	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:02%20GMT	https://www.exportersindia.com/indian-suppliers/ashtrays.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/ashtrays.html	(from https://www.exportersindia.com/)
12:35:04	476150/476150	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:03%20GMT	https://www.exportersindia.com/indian-suppliers/bongs.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/bongs.html	(from https://www.exportersindia.com/)
12:35:05	230423/230423	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:03%20GMT	https://www.exportersindia.com/indian-suppliers/cigarette-holder.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/cigarette-holder.html	(from https://www.exportersindia.com/)
12:35:06	145166/145166	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:05%20GMT	https://www.exportersindia.com/indian-suppliers/cigarette-filter.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/cigarette-filter.html	(from https://www.exportersindia.com/)
12:35:07	564600/564600	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:06%20GMT	https://www.exportersindia.com/indian-suppliers/smoking-pipes.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/smoking-pipes.html	(from https://www.exportersindia.com/)
12:35:08	73907/73907	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:06%20GMT	https://www.exportersindia.com/industry/agriculture.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/industry/agriculture.html	(from https://www.exportersindia.com/)
12:35:09	308111/308111	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:07%20GMT	https://www.exportersindia.com/indian-manufacturers/agrochemicals.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/agrochemicals.html	(from https://www.exportersindia.com/)
12:35:10	283183/283183	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:08%20GMT	https://www.exportersindia.com/indian-suppliers/sulphur.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/sulphur.html	(from https://www.exportersindia.com/)
12:35:10	511723/511723	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:09%20GMT	https://www.exportersindia.com/indian-suppliers/insecticides.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/insecticides.html	(from https://www.exportersindia.com/)
12:35:11	207232/207232	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:10%20GMT	https://www.exportersindia.com/indian-suppliers/permethrin.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/permethrin.html	(from https://www.exportersindia.com/)
12:35:12	207389/207389	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:10%20GMT	https://www.exportersindia.com/indian-suppliers/trichoderma.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/trichoderma.html	(from https://www.exportersindia.com/)
12:35:13	275890/275890	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:12%20GMT	https://www.exportersindia.com/indian-suppliers/chlorpyrifos.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/chlorpyrifos.html	(from https://www.exportersindia.com/)
12:35:14	382310/382310	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:12%20GMT	https://www.exportersindia.com/indian-manufacturers/agriculture-equipment.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/agriculture-equipment.html	(from https://www.exportersindia.com/)
12:35:15	288044/288044	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:13%20GMT	https://www.exportersindia.com/indian-suppliers/agricultural-implements.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/agricultural-implements.html	(from https://www.exportersindia.com/)
12:35:16	410501/410501	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:14%20GMT	https://www.exportersindia.com/indian-suppliers/seed-drill.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/seed-drill.html	(from https://www.exportersindia.com/)
12:35:17	434754/434754	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:15%20GMT	https://www.exportersindia.com/indian-suppliers/agriculture-tools.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/agriculture-tools.html	(from https://www.exportersindia.com/)
12:35:18	286593/286593	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:16%20GMT	https://www.exportersindia.com/indian-suppliers/pickaxe.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/pickaxe.html	(from https://www.exportersindia.com/)
12:35:18	314236/314236	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:17%20GMT	https://www.exportersindia.com/indian-manufacturers/fruits.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/fruits.html	(from https://www.exportersindia.com/)
12:35:19	349850/349850	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:18%20GMT	https://www.exportersindia.com/indian-suppliers/apple.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/apple.html	(from https://www.exportersindia.com/)
12:35:20	263489/263489	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:19%20GMT	https://www.exportersindia.com/indian-suppliers/blackberry.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/blackberry.html	(from https://www.exportersindia.com/)
12:35:21	366752/366752	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:20%20GMT	https://www.exportersindia.com/indian-suppliers/mango.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/mango.html	(from https://www.exportersindia.com/)
12:35:22	275196/275196	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:20%20GMT	https://www.exportersindia.com/indian-suppliers/dragon-fruit.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/dragon-fruit.html	(from https://www.exportersindia.com/)
12:35:23	333287/333287	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:21%20GMT	https://www.exportersindia.com/indian-suppliers/pomegranate.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/pomegranate.html	(from https://www.exportersindia.com/)
12:35:23	264755/264755	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:22%20GMT	https://www.exportersindia.com/indian-manufacturers/irrigation-watering.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/irrigation-watering.html	(from https://www.exportersindia.com/)
12:35:24	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2028%20Apr%202024%2007:05:23%20GMT	https://www.exportersindia.com/indian-suppliers/drip-irrigation.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/drip-irrigation.4d.delayed	(from https://www.exportersindia.com/)
12:35:25	198567/198567	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:23%20GMT	https://www.exportersindia.com/indian-services/drip-irrigation.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-services/drip-irrigation.html	(from https://www.exportersindia.com/)
12:35:26	285514/285514	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:24%20GMT	https://www.exportersindia.com/indian-suppliers/sprinkler-system.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/sprinkler-system.html	(from https://www.exportersindia.com/)
12:35:26	468505/468505	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:25%20GMT	https://www.exportersindia.com/indian-suppliers/drip-irrigation-system.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/drip-irrigation-system.html	(from https://www.exportersindia.com/)
12:35:27	541574/541574	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:25%20GMT	https://www.exportersindia.com/indian-suppliers/thresher.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/thresher.html	(from https://www.exportersindia.com/)
12:35:28	475656/475656	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:27%20GMT	https://www.exportersindia.com/indian-suppliers/irrigation-systems.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/irrigation-systems.html	(from https://www.exportersindia.com/)
12:35:29	474319/474319	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:27%20GMT	https://www.exportersindia.com/indian-manufacturers/f-grains.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-manufacturers/f-grains.html	(from https://www.exportersindia.com/)
12:35:31	347308/347308	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:29%20GMT	https://www.exportersindia.com/indian-suppliers/oats.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/oats.html	(from https://www.exportersindia.com/)
12:35:32	627696/627696	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:30%20GMT	https://www.exportersindia.com/indian-suppliers/rice.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/rice.html	(from https://www.exportersindia.com/)
12:35:32	400418/400418	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:31%20GMT	https://www.exportersindia.com/indian-suppliers/wheat.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/wheat.html	(from https://www.exportersindia.com/)
12:35:34	269871/269871	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Apr%202024%2007:05:32%20GMT	https://www.exportersindia.com/indian-suppliers/barley.htm	C:/Users/deepa/Desktop/export_project/www.exportersindia.com/indian-suppliers/barley.html	(from https://www.exportersindia.com/)
